1869	7117
2727	1869
7651	1869
1595	6116
1595	4045
2220	4045
7081	7352
4469	3191
1595	4469
4469	3304
7352	2220
3191	7352
7352	1595
7081	1595
9445	2326
2120	9445
9445	5383
2326	9445
2326	2326
3865	2326
5431	2326
9445	1760
9445	2120
9771	7943
5553	7943
7943	5124
7943	8583
8583	10366
8583	1071
5124	7943
5124	8583
5124	5124
11004	1381
11004	11004
11004	90
11004	7672
11004	2859
11004	551
11004	9613
11004	2407
11004	4650
11004	4679
11004	5034
11004	1974
11004	7292
11065	11004
11004	7999
11004	6481
11004	1655
11004	8917
11004	3943
11004	2755
11004	9329
4602	11004
11004	5854
11004	8595
11004	7814
11004	6333
4941	11004
11004	373
11004	5410
11004	6533
3908	11004
11004	10873
9613	11004
11004	4602
8595	11004
11004	1461
11004	4941
5685	11004
11004	3908
568	11004
11004	568
2859	11004
11004	2323
5081	11004
11004	5081
2684	3691
9456	5568
5108	9456
9456	9456
5568	5108
5108	5568
5568	9456
10907	5816
1276	5816
5554	5816
9931	5816
10316	5816
5816	8771
3139	5816
7890	5816
3989	5816
3920	5816
3203	5816
10937	5816
7155	5816
2569	5816
9671	5816
1549	5745
222	1549
1549	6230
10669	5397
10669	7730
10669	973
10669	5480
10669	6951
10669	4042
10669	7242
10669	565
10669	7948
10669	7004
10669	6268
5381	6730
6231	5381
5381	9884
9571	2275
9230	2275
4640	2275
1195	1422
7120	1422
756	1422
6156	1422
8918	1422
1904	1422
4116	1422
5850	2132
1439	8189
1439	5479
1439	2611
1439	131
9652	1439
10272	7956
10272	5937
10272	9813
6552	10907
10907	575
10907	8189
8008	10907
5998	10907
10907	6264
10907	5397
10907	2075
10907	973
10907	6303
2455	10907
1319	10907
10907	8750
10907	557
10907	7045
10907	8665
10907	4627
5534	10907
9890	10907
10907	5649
10907	5955
997	10907
809	10907
6699	10907
3887	10907
10907	4847
6141	10907
9203	10907
4195	10907
10907	4508
10907	5639
4564	10907
7434	10907
10907	8924
6321	10907
10907	5551
2406	10907
10907	2406
10907	4607
10907	2535
10907	7351
10907	2132
10907	5294
10907	8556
10907	10105
7915	10907
10907	722
10907	6339
10907	8120
2114	10907
8380	10907
10907	6942
10907	1466
5228	10907
10907	4980
10907	1654
10907	9839
4339	10907
10907	4328
9618	10907
8032	10907
7970	10907
2292	9197
699	2292
2292	904
1195	2292
2292	3564
4083	2292
8738	2292
2292	7989
10666	2292
202	202
10342	202
821	202
2242	202
1755	202
2447	202
7045	202
202	8665
3891	202
202	8647
202	5554
8771	202
10832	202
6630	202
202	5861
5063	202
9667	202
1126	202
1079	202
202	4463
202	8380
3203	202
3983	202
202	3219
961	202
1857	202
202	7117
95	202
9033	202
7419	202
2257	202
9512	8155
10647	8771
7899	9465
7899	5907
7899	10261
2931	10001
2814	10026
8583	9640
1587	9640
9640	10354
9640	7749
9640	713
8899	9640
7882	9640
9640	7312
9640	3988
9640	1629
7197	9640
5288	9640
6478	9640
9640	6478
5686	9640
9345	9640
7761	9640
9640	4459
9358	9640
9640	812
9712	9640
6696	9640
9640	4801
5348	9640
3934	9640
9640	6614
7458	9640
8213	9640
9640	8190
3227	3091
3227	2032
3227	5495
3227	3064
3227	5746
3227	9867
3227	5441
3227	5275
1009	4004
1816	3695
7493	3695
3230	6275
734	6275
1733	6275
8082	6275
6954	7730
5383	6275
6772	7912
7912	6772
7912	556
8627	7912
11144	6730
11144	10418
1818	5593
5593	5624
5593	7813
4437	5593
6067	5593
9385	2075
7212	9385
9385	7060
4354	9385
9385	339
9385	579
9385	5578
9385	2633
9385	63
10742	2404
10742	8431
8850	7546
2019	2028
1733	2028
1539	2028
7834	2028
2028	2308
8437	895
8437	10556
8437	2032
8437	9979
8437	7489
1146	5415
8784	9701
2154	9701
3273	9701
7552	9701
7953	6746
6565	6746
3209	6746
4545	6746
8870	6746
6746	9016
8752	6746
301	6746
443	6746
6624	6837
9933	10197
9933	4280
4216	3943
4216	8120
4241	4216
2367	6423
10046	7080
33	10800
6045	5760
6520	6028
6520	10418
6520	689
6520	4558
6520	8749
8250	6520
5131	3711
3281	5413
5376	7060
4907	10246
243	4907
4907	1905
4413	6867
5148	6867
1428	6867
10253	6867
4631	6867
8757	6867
8761	6867
4679	6867
446	6867
6867	446
11145	6867
9107	6867
6867	6001
1857	6867
6231	6867
3428	6867
7008	6867
5916	8707
9707	10364
9707	339
5568	7981
5568	11030
5568	7730
2686	5568
6020	5568
5568	6508
5197	5568
5568	3076
5568	7621
11120	5568
5568	731
5568	1055
3305	5568
6727	5568
5568	5221
5568	8204
5568	4423
2720	5568
5568	10723
5568	6339
5568	10266
10136	5568
5568	3701
5568	8886
5568	7408
3979	5568
4083	5568
5568	1045
5568	8155
5568	8199
5568	10110
1897	5568
10312	1595
10312	3310
5111	1042
1042	5224
5447	886
10494	886
8398	886
2089	886
6323	886
7535	886
11130	886
886	4201
10514	886
5116	886
1166	886
3136	886
10384	886
10418	886
5669	886
1022	886
5383	886
8925	886
10639	886
633	886
5174	2521
10539	1175
10539	7973
10539	3779
7205	5184
5805	5955
8099	10255
9140	10255
11074	359
415	359
359	4317
9846	359
359	8120
10342	3779
3680	2971
10994	4417
9639	6491
2907	10882
717	717
211	717
717	5428
9316	717
717	8709
11220	717
7774	717
1222	717
717	124
4417	717
717	8538
3504	717
1897	717
2881	3690
7154	3690
9508	5659
1305	5860
8319	4352
1264	8319
9703	8319
5116	8319
4041	8319
8319	6920
8319	5734
10126	8319
5071	8319
3532	121
3532	2118
3532	10857
3532	423
3532	7458
574	7956
3532	8283
574	10641
574	9979
574	3139
574	5734
8119	6769
1052	5641
8468	5641
5234	5641
5946	6774
6552	6774
4240	6774
2075	6774
6774	10158
6774	828
6774	9189
7972	6774
9890	6774
9511	6774
6774	1543
5955	6774
5113	6774
6774	9722
3799	6774
2403	6774
8556	6774
1507	6774
8380	6774
5015	6774
7245	6774
9618	6774
7970	6774
4733	9448
4733	4217
1668	4733
4733	2755
4733	4010
7611	10903
971	10903
10903	4093
1102	10516
5023	10516
6655	10516
10580	10516
10516	9615
10442	10516
310	10516
1818	1818
1818	10164
10164	1818
298	1818
7161	1818
1818	2911
9534	1818
1818	4951
1818	9813
1818	5294
3203	1818
1818	7155
1818	71
787	1818
9671	1818
11233	1818
9215	6730
9215	4711
9215	2099
9215	4107
8527	9215
9215	6777
907	5637
907	8431
9576	3817
96	3555
10253	96
6538	96
96	9987
8119	96
8222	96
96	168
96	6300
4316	96
9625	96
10028	96
96	6748
96	4010
96	6126
96	6557
6912	3951
8686	3951
1393	3951
10533	3951
10253	3951
7663	3951
1169	3951
10384	3951
10136	3951
9952	3951
10654	3666
6661	3666
7187	3666
9153	3666
7426	3666
1215	3666
6316	6225
4646	6225
7147	5860
4241	3500
7074	2125
4698	6008
10253	6008
6338	6008
11225	6008
339	6008
2939	6008
6458	6008
3036	6008
5121	3260
7999	9672
7999	10785
9916	7133
10786	7133
8280	7133
7559	7133
8546	7133
7133	10845
9176	7133
10316	7133
7133	6096
4966	7133
283	7133
9355	7133
7133	1758
9851	7133
4078	7133
7133	7948
4466	7133
446	7133
2163	7133
9061	7133
7133	7152
5075	7133
3450	7133
9033	7133
5635	7133
9671	7133
1765	4352
2183	4352
2678	4352
1319	4352
4595	4352
8498	4352
4352	4906
7202	4352
3318	4352
8990	4352
9251	4352
3017	4352
7014	4352
11078	4352
6873	4352
4352	1868
3578	4352
2410	4352
10114	4352
936	4352
6435	4352
647	4352
8918	4352
2332	4352
8573	4352
10021	4352
3924	4352
542	4352
5216	4352
8722	4352
8172	4352
6600	7047
10238	6600
2199	5989
5989	4679
997	3223
3223	10840
1355	3293
1355	4511
1355	1274
1355	3443
2918	1355
1355	1594
6717	10763
4103	5308
5094	4103
9448	979
9448	9448
298	9448
9448	6028
9448	11209
2532	9448
9448	5428
9448	7881
9448	8647
9448	5554
8789	9448
9448	10674
9448	9083
9448	4259
9448	10621
9448	8226
9448	1086
9448	8605
2494	9448
2806	9448
219	4615
9011	8189
9011	942
9011	5955
388	5709
388	10656
9718	589
8546	979
734	979
979	9402
1733	979
6514	979
1729	979
4522	979
4469	979
979	7113
3852	979
5636	8750
2891	9865
7804	9865
9865	1340
5281	9865
1623	9865
702	9865
9681	9137
9681	9918
8202	10660
443	8202
10164	10164
10164	1131
5242	10164
10164	4573
10164	6399
4893	10164
10164	10785
10164	6982
9883	4493
8771	4534
4534	1340
4534	8734
4534	6981
9084	3803
4534	9033
5671	3803
6639	3803
3290	3803
542	3803
10210	3803
5053	164
5053	10105
5053	10767
10432	8
8	883
463	1018
1018	463
975	2293
229	9449
229	794
9042	3665
9042	2215
9190	10546
9491	7401
4362	2892
5836	3446
7854	5836
9586	5836
3533	5836
1482	7892
1482	10840
1482	2256
8269	8096
3215	8096
6630	8096
4057	8096
4937	8096
5650	8096
2062	8409
6552	703
9897	703
328	703
10253	703
9652	703
4679	703
446	703
703	4380
4380	703
2794	703
703	8791
4775	703
9618	703
9846	10508
6552	7371
6552	2016
6552	575
6552	8986
6552	11202
6552	4489
6552	8196
6552	4413
6552	7981
6552	8089
6552	10950
6552	3325
6552	5367
437	6552
6552	3675
6552	7701
6552	4851
6552	5658
6552	6335
6552	2441
6552	10606
6552	9117
6552	7621
6552	6501
6552	10551
4104	6552
6552	357
6552	4537
6552	7586
6552	9449
6552	7216
6552	1434
6552	6096
6552	6124
6552	6951
6552	1987
6552	2922
6552	5108
6552	731
6552	6360
6552	7297
6552	10060
6552	6477
6552	8811
6552	9423
6552	4744
6552	2301
6552	4433
6552	2391
6552	5750
6552	4801
6552	707
6552	5999
6552	6996
6552	10105
6552	7057
6552	4751
6552	8120
6552	5920
6552	2223
6552	4979
6552	6821
6552	10261
7155	6552
6552	9226
6552	580
6552	11033
6552	1096
6552	6256
6552	8473
6552	6748
6552	4819
6552	8199
6552	4840
6552	6605
6552	9671
6552	5275
5834	3349
5834	6230
5834	5221
5834	10970
7371	7371
7371	8009
7045	7371
7371	1604
9571	7371
10832	7371
7371	3731
7371	1325
7404	7371
10672	7371
5865	7371
748	7371
7371	4129
2221	7371
895	8760
5263	895
9890	895
9571	895
6088	895
238	895
8771	895
2105	895
9548	895
315	895
895	8600
4079	895
1079	895
756	895
446	895
6254	895
895	2494
6129	895
7846	895
748	895
895	580
10639	895
34	895
95	895
3036	895
6938	895
7223	895
6557	895
2113	735
2113	3779
2113	580
3639	6662
3639	6943
3639	5734
3075	4799
1281	4799
2497	4799
9571	4799
5686	4799
748	4799
4799	4685
3624	4799
2230	4799
4880	3845
10642	8737
2225	2225
8076	2225
5759	2225
2225	442
2225	2663
2613	2225
5855	2225
446	2225
8918	2225
2225	3573
2225	1222
2225	4836
2225	7155
2225	3846
3846	2225
3273	2225
2225	71
6062	2225
4693	2225
2225	6401
2225	10883
4929	9090
4929	11123
4929	6545
4929	3219
4929	10177
5790	8707
5316	6826
5905	9316
5905	4161
5905	5981
5905	227
2142	1207
2142	3738
5304	2898
9031	2898
6607	2898
5348	2898
5553	2898
7136	9560
3240	7136
7136	6303
6508	7136
5095	7136
5739	7136
3920	7136
4123	7136
1868	7136
8918	7136
8583	7045
8583	991
8583	748
8583	5582
2233	7606
650	7606
9303	8948
9303	1453
4851	2041
2041	6856
4209	9402
4240	807
4240	4214
4240	1919
4240	2640
4240	5685
4240	10014
4240	1511
4240	1175
4240	5919
6242	4240
4240	6242
4240	8647
4240	2146
4240	5955
801	4240
4240	9304
4240	731
4240	10621
4240	2472
4721	4240
5294	4240
4240	6142
4240	3564
4240	10034
4240	3840
4240	8623
4240	7408
4240	3779
4240	63
4240	4417
4240	4435
4240	4444
4240	8995
4240	4970
4240	4093
4240	10798
3177	6915
6915	327
6915	7441
5413	6915
6915	5413
6782	6915
2941	8566
1045	8566
9265	10830
212	10830
211	10014
211	2918
8351	3260
3260	3890
7197	3260
10194	3260
3260	9989
910	3260
3260	4660
3899	3260
3260	5457
3260	3280
1347	3260
4846	3260
4188	3260
3260	7668
7213	3260
4889	3260
3260	5291
9107	3260
1746	3260
3260	9839
3107	3260
1403	3260
4437	3260
564	3260
3260	8552
6315	8009
6315	2873
6315	7165
6315	7444
6315	4863
10160	10501
8203	10501
6080	10501
411	10501
9846	10501
8792	10501
7588	10501
8165	10501
9058	10501
4641	10501
5184	10501
215	4301
6995	5428
215	7546
215	1591
1417	1417
298	1417
4913	1417
3712	1417
1417	8546
2242	1417
2381	1417
9467	1417
10872	1417
6170	1417
7161	1417
10259	1417
4688	1417
7431	1417
37	1417
5649	1417
8675	1417
9304	1417
8451	1417
2023	1417
10316	1417
11118	1417
7198	1417
9846	1417
4170	1417
792	1417
10604	1417
1733	1417
1348	1417
10330	1417
6873	1417
10187	1417
1868	1417
1075	1417
4679	1417
6458	1417
1417	9813
6022	1417
2332	1417
1819	1417
5413	1417
5607	1417
10764	1417
1417	838
7354	1417
1417	3444
10021	1417
8738	1417
1391	1417
8027	1417
7470	1417
787	1417
2144	1417
5126	1417
5846	1417
8172	1417
1417	3141
10126	1417
3428	1417
6958	1417
1897	1417
3533	1417
5616	1417
9339	1417
601	1504
601	1234
601	3785
3298	1636
8536	8536
3298	9606
1494	8536
8536	9186
5646	4734
5646	1359
3995	555
8089	8189
1276	8189
4247	8189
8189	7161
10050	8189
568	8189
490	8189
8189	2675
10832	8189
4886	8189
3598	8189
4078	8189
9667	8189
3399	8189
4463	8189
6458	8189
3203	8189
9249	8189
542	8189
2242	3926
3926	2242
3926	9979
3926	4169
2784	5795
3122	5795
5795	9884
3096	5800
4572	7808
3827	7808
3066	7808
858	6662
858	9587
858	6741
858	7406
858	7761
858	2054
858	7064
858	280
635	3943
635	4983
635	4437
635	4093
2148	7829
2148	7975
2148	5759
2148	4377
2878	2148
6770	7198
6770	5308
6770	325
2272	8948
2272	8605
8498	8254
8254	4562
8254	1723
8254	9527
8002	8254
7467	8254
8254	310
9846	292
292	8316
10557	292
292	4161
7781	292
10876	10246
8992	10876
10841	10876
9674	10876
29	10876
5318	10876
4306	10876
9825	10876
3839	10876
6630	10876
315	10876
10876	5173
10108	10876
10876	2561
8752	10876
10876	7472
10036	10876
1724	10876
5214	10876
5459	10876
10876	9884
7665	9157
9157	6170
606	9157
315	9157
9157	2301
521	9157
9157	10857
3141	9157
8356	9286
8124	9286
4603	5955
4603	11178
4872	9033
7045	10529
1079	10529
10529	6247
9839	10529
748	10529
1727	10529
216	10529
9618	10529
45	9112
10326	6056
8341	2633
9560	9437
9437	4627
9846	9437
9437	1962
7507	9437
5348	9437
2158	9437
10609	9437
4437	9437
6967	9437
3273	9437
9437	11175
2625	10823
9437	7489
10823	2878
4798	10823
6672	5854
10186	575
1919	575
3706	575
8074	575
9617	575
7045	575
10725	575
7150	575
734	575
5818	575
5686	575
1082	575
9210	575
1597	575
4786	575
1758	575
8761	575
11146	575
3052	575
8342	575
2436	575
6458	575
3290	575
3203	575
6309	575
787	575
575	7641
8250	575
9033	575
1161	575
8546	5866
5866	3883
10675	5866
5866	4588
5866	10105
5866	1285
5383	5866
1054	5866
5027	10218
5027	11202
5027	8271
5027	8246
5027	8207
8736	5027
5027	2485
5027	9888
5027	6749
5027	6413
5027	943
5027	7895
7759	5027
8498	5027
5027	2588
5027	7256
5027	7295
5027	339
5027	2332
5027	6821
5027	3219
207	5027
5027	5184
5027	9070
5027	5734
744	7001
7199	3845
7199	7981
7199	10950
7199	10087
7199	9674
1576	7199
7199	4906
7199	8647
7199	2521
7199	7535
7199	2472
7199	8803
10364	7199
8918	7199
7199	8933
5328	7199
5091	7199
7199	4010
7199	6557
7199	4093
547	1056
1056	547
1056	7756
3570	8116
4450	10798
7772	7533
3712	2016
929	2016
9652	2016
2016	553
8082	2016
6454	2016
1989	2016
4983	2016
7299	2016
4437	2016
6814	10606
5071	2644
10662	5200
10662	1681
10712	10390
4728	9750
9750	1547
8608	9750
2609	9750
9750	2609
8635	3171
8635	8497
8635	1071
11229	10218
11229	10566
11229	10950
4814	11229
11229	10087
11229	9668
11229	2804
11229	9384
11229	5241
11229	4751
11229	5856
11229	1222
11229	4129
11229	3047
2431	9508
8590	6841
8509	8590
5444	5397
8590	8227
10253	5444
7529	327
7529	7913
7549	2404
7382	2962
11096	11096
7672	11096
11096	9944
11096	4947
1873	6773
159	11123
159	5171
159	7552
5313	11002
5313	4107
5313	3096
8760	5313
5313	9668
5313	753
5313	2777
5313	2175
5313	7857
8600	5313
5313	6943
5313	7338
5313	6952
5313	3291
5674	2972
2972	9402
1348	2972
9314	2972
6475	3845
6475	3958
6475	8204
6475	731
6475	3703
6475	4160
3178	565
3894	3894
3894	6912
6912	3894
3894	10883
1274	8000
5652	8000
4669	7988
3098	3779
9489	3098
3098	8707
5379	10276
1759	8140
6800	3293
3293	9678
161	3293
1038	3293
5058	1302
8986	1475
1276	8986
7972	8986
6298	8986
6218	8986
7297	8986
4744	8986
10253	1353
8911	1353
8731	1353
1274	590
590	6230
10943	3875
7352	10218
5674	10218
6791	10218
8686	10218
10824	10218
7045	10218
5263	10218
3318	10218
5377	10218
8771	10218
640	10218
6655	10218
9140	10218
10218	10105
6873	10218
5348	10218
3203	10218
2191	10218
10218	1185
494	10218
2983	10218
2246	10218
95	10218
4150	284
4150	5224
4150	1195
4150	9020
4150	9703
8771	10118
10118	6047
1522	10118
10253	8356
9033	10118
4433	8356
8356	2571
8356	1618
8356	7151
5348	8356
6794	8356
8356	6794
6107	8356
8080	9868
5447	2426
7352	5624
7352	9095
7352	3722
7352	5308
2364	2615
10137	1170
10137	3847
10137	4487
10137	7795
446	10137
10137	6393
10137	668
10137	722
10137	11100
10857	10137
7223	10137
11233	10137
343	4214
835	4214
3787	4214
4214	7437
1869	4214
3929	4214
7630	4214
10793	4214
1015	4214
4214	10833
5413	4214
6783	4214
578	4214
2250	4214
7474	4214
1522	4214
4582	4214
5042	4214
7960	4214
5427	5907
5427	6945
5427	794
1717	2080
1717	8929
