org1	org2	norm(R-R0)	norm(R-R1)	sim_with_isorank-R(R0)	sim_with_isorank-R(R1)	Edge Correctness (R0)	Edge Correctness (R1)	Edge Correctness (R)	Symmetric substructure (S^3-R0)	Symmetric substructure (S^3-R1)	Symmetric substructure (S^3-R)	LCCS (R0)	LCCS (R1)	LCCS (R)
fly	rat	0.0032964420200054328	0.0009651912296367768	0.666	0.8485	0.00231839258114374	0.0014419610670511895	0.002130681818181818	0.0008635578583765112	0.0008635578583765112	0.0012427506213753107	1	1	1
