org1	org2	norm(R-R0)	norm(R-R1)	sim_with_isorank-R(R0)	sim_with_isorank-R(R1)	Edge Correctness (R0)	Edge Correctness (R1)	Edge Correctness (R)	Symmetric substructure (S^3-R0)	Symmetric substructure (S^3-R1)	Symmetric substructure (S^3-R)	LCCS (R0)	LCCS (R1)	LCCS (R)
rat	bakers	0.0015513581469856373	0.0007668736560539813	0.8145	0.8855	0.009445100354191263	0.008988764044943821	0.006726457399103139	0.0009467455621301775	0.0009467455621301775	0.000711068973690448	1	1	1
