org1	org2	norm(R-R0)	norm(R-R1)	sim_with_isorank-R(R0)	sim_with_isorank-R(R1)	Edge Correctness (R0)	Edge Correctness (R1)	Edge Correctness (R)	Symmetric substructure (S^3-R0)	Symmetric substructure (S^3-R1)	Symmetric substructure (S^3-R)	LCCS (R0)	LCCS (R1)	LCCS (R)
fly	mouse	0.0015079338315554345	0.00015148471201988052	0.849	0.9355	0.0023148148148148147	0.0015026296018031556	0.0014947683109118087	0.0008676789587852494	0.0008676789587852494	0.000864304235090752	1	1	1
