org1	org2	norm(R-R0)	norm(R-R1)	sim_with_isorank-R(R0)	sim_with_isorank-R(R1)	Edge Correctness (R0)	Edge Correctness (R1)	Edge Correctness (R)	Symmetric substructure (S^3-R0)	Symmetric substructure (S^3-R1)	Symmetric substructure (S^3-R)	LCCS (R0)	LCCS (R1)	LCCS (R)
human	bakers	0.00052433650399795	9.747297800870561e-05	0.9445	0.981	0.01225114854517611	0.010030864197530864	0.009767092411720512	0.0015696691620381551	0.0015696691620381551	0.0015645685401372007	3	2	2
