org1	org2	norm(R-R0)	norm(R-R1)	sim_with_isorank-R(R0)	sim_with_isorank-R(R1)	Edge Correctness (R0)	Edge Correctness (R1)	Edge Correctness (R)	Symmetric substructure (S^3-R0)	Symmetric substructure (S^3-R1)	Symmetric substructure (S^3-R)	LCCS (R0)	LCCS (R1)	LCCS (R)
fly	bakers	0.0018062145074999386	0.00042417563774221445	0.5665	0.833	0.007401924500370096	0.006373937677053824	0.0077628793225123505	0.0012955232474449402	0.0012955232474449402	0.0015727766657134686	1	1	1
