org1	org2	norm(R-R0)	norm(R-R1)	sim_with_isorank-R(R0)	sim_with_isorank-R(R1)	Edge Correctness (R0)	Edge Correctness (R1)	Edge Correctness (R)	Symmetric substructure (S^3-R0)	Symmetric substructure (S^3-R1)	Symmetric substructure (S^3-R)	LCCS (R0)	LCCS (R1)	LCCS (R)
mouse	rat	0.0021887074457017696	0.00022672439201985829	0.885	0.942	0.002638522427440633	0.0024875621890547263	0.0025157232704402514	0.0011757789535567313	0.0011757789535567313	0.0011904761904761906	1	1	1
