org1	org2	norm(R-R0)	norm(R-R1)	sim_with_isorank-R(R0)	sim_with_isorank-R(R1)	Edge Correctness (R0)	Edge Correctness (R1)	Edge Correctness (R)	Symmetric substructure (S^3-R0)	Symmetric substructure (S^3-R1)	Symmetric substructure (S^3-R)	LCCS (R0)	LCCS (R1)	LCCS (R)
mouse	bakers	0.0007756704880799543	0.0002355509456746456	0.8175	0.9255	0.0019305019305019305	0.0018450184501845018	0.002257336343115124	0.00025138260432378077	0.00025138260432378077	0.00026041666666666666	1	1	1
