org1	org2	norm(R-R0)	norm(R-R1)	sim_with_isorank-R(R0)	sim_with_isorank-R(R1)	Edge Correctness (R0)	Edge Correctness (R1)	Edge Correctness (R)	Symmetric substructure (S^3-R0)	Symmetric substructure (S^3-R1)	Symmetric substructure (S^3-R)	LCCS (R0)	LCCS (R1)	LCCS (R)
human	mouse	0.0006834438821482405	9.064196773188145e-05	0.931	0.9875	0.001455604075691412	0.0014641288433382138	0.001443001443001443	0.0008223684210526315	0.0008223684210526315	0.0008163265306122449	1	1	1
