org1	org2	norm(R-R0)	norm(R-R1)	sim_with_isorank-R(R0)	sim_with_isorank-R(R1)	Edge Correctness (R0)	Edge Correctness (R1)	Edge Correctness (R)	Symmetric substructure (S^3-R0)	Symmetric substructure (S^3-R1)	Symmetric substructure (S^3-R)	LCCS (R0)	LCCS (R1)	LCCS (R)
human	fly	0.0008292891282076013	0.00011181902658827436	0.917	0.969	0.005491153142159854	0.005750798722044728	0.0064061499039077515	0.002967359050445104	0.002967359050445104	0.003297065611605671	1	1	1
