org1	org2	norm(R-R0)	norm(R-R1)	sim_with_isorank-R(R0)	sim_with_isorank-R(R1)	Edge Correctness (R0)	Edge Correctness (R1)	Edge Correctness (R)	Symmetric substructure (S^3-R0)	Symmetric substructure (S^3-R1)	Symmetric substructure (S^3-R)	LCCS (R0)	LCCS (R1)	LCCS (R)
mouse	bakers	0.0010872457352975149	0.00018667918879236394	0.8335	0.9355	0.0009727626459143969	0.0019880715705765406	0.003	0.0002548744743213967	0.0002548744743213967	0.00038182512409316535	1	1	1
